UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCUEIS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,XPCAPPLFEE,PCAPPLFEEU,PCROOM,XPCCHG1AT0,PCCHG1AT0,XPCCHG1AF0,PCCHG1AF0,XPCCHG1AY0,PCCHG1AY0,XPCCHG1AT1,PCCHG1AT1,XPCCHG1AF1,PCCHG1AF1,XPCCHG1AY1,PCCHG1AY1,XPCCHG1AT2,PCCHG1AT2,XPCCHG1AF2,PCCHG1AF2,XPCCHG1AY2,PCCHG1AY2,XPCCHG1AT3,PCCHG1AT3,XPCCHG1AF3,PCCHG1AF3,XPCCHG1AY3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,XPCCHG2AT0,PCCHG2AT0,XPCCHG2AF0,PCCHG2AF0,XPCCHG2AY0,PCCHG2AY0,XPCCHG2AT1,PCCHG2AT1,XPCCHG2AF1,PCCHG2AF1,XPCCHG2AY1,PCCHG2AY1,XPCCHG2AT2,PCCHG2AT2,XPCCHG2AF2,PCCHG2AF2,XPCCHG2AY2,PCCHG2AY2,XPCCHG2AT3,PCCHG2AT3,XPCCHG2AF3,PCCHG2AF3,XPCCHG2AY3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,XPCCHG3AT0,PCCHG3AT0,XPCCHG3AF0,PCCHG3AF0,XPCCHG3AY0,PCCHG3AY0,XPCCHG3AT1,PCCHG3AT1,XPCCHG3AF1,PCCHG3AF1,XPCCHG3AY1,PCCHG3AY1,XPCCHG3AT2,PCCHG3AT2,XPCCHG3AF2,PCCHG3AF2,XPCCHG3AY2,PCCHG3AY2,XPCCHG3AT3,PCCHG3AT3,XPCCHG3AF3,PCCHG3AF3,XPCCHG3AY3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,XPCCHG4AY0,PCCHG4AY0,XPCCHG4AY1,PCCHG4AY1,XPCCHG4AY2,PCCHG4AY2,XPCCHG4AY3,PCCHG4AY3,XPCCHG5AY0,PCCHG5AY0,XPCCHG5AY1,PCCHG5AY1,XPCCHG5AY2,PCCHG5AY2,XPCCHG5AY3,PCCHG5AY3,XPCCHG6AY0,PCCHG6AY0,XPCCHG6AY1,PCCHG6AY1,XPCCHG6AY2,PCCHG6AY2,XPCCHG6AY3,PCCHG6AY3,XPCCHG7AY0,PCCHG7AY0,XPCCHG7AY1,PCCHG7AY1,XPCCHG7AY2,PCCHG7AY2,XPCCHG7AY3,PCCHG7AY3,XPCCHG8AY0,PCCHG8AY0,XPCCHG8AY1,PCCHG8AY1,XPCCHG8AY2,PCCHG8AY2,XPCCHG8AY3,PCCHG8AY3,XPCCHG9AY0,PCCHG9AY0,XPCCHG9AY1,PCCHG9AY1,XPCCHG9AY2,PCCHG9AY2,XPCCHG9AY3,PCCHG9AY3,PCCIPCODE1,XPCCIPLGT1,PCCIPLGTH1,PCPRGMSR1,XPCMTHCMP1,PCMTHCMP1,XPCWKCMP1,PCWKCMP1,XPCLNAYHR1,PCLNAYHR1,XPCLNAYWK1,PCLNAYWK1,XPCCHG1PY0,PCCHG1PY0,XPCCHG1PY1,PCCHG1PY1,XPCCHG1PY2,PCCHG1PY2,XPCCHG1PY3,PCCHG1PY3,XPCCHG4PY0,PCCHG4PY0,XPCCHG4PY1,PCCHG4PY1,XPCCHG4PY2,PCCHG4PY2,XPCCHG4PY3,PCCHG4PY3,XPCCHG5PY0,PCCHG5PY0,XPCCHG5PY1,PCCHG5PY1,XPCCHG5PY2,PCCHG5PY2,XPCCHG5PY3,PCCHG5PY3,XPCCHG6PY0,PCCHG6PY0,XPCCHG6PY1,PCCHG6PY1,XPCCHG6PY2,PCCHG6PY2,XPCCHG6PY3,PCCHG6PY3,XPCCHG7PY0,PCCHG7PY0,XPCCHG7PY1,PCCHG7PY1,XPCCHG7PY2,PCCHG7PY2,XPCCHG7PY3,PCCHG7PY3,XPCCHG8PY0,PCCHG8PY0,XPCCHG8PY1,PCCHG8PY1,XPCCHG8PY2,PCCHG8PY2,XPCCHG8PY3,PCCHG8PY3,XPCCHG9PY0,PCCHG9PY0,XPCCHG9PY1,PCCHG9PY1,XPCCHG9PY2,PCCHG9PY2,XPCCHG9PY3,PCCHG9PY3 
150987,12,"Ivy Tech Community College-Madison","590 Ivy Tech Drive","Madison","IN","47250-1881",18, 3,"Amanda Harsin","Interim Chancellor","8122652580","351180631","XGMKKTCV87C1|TQH3B8A28LV7","00991752",1,151096,"www.ivytech.edu/madison/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services/"," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,32,1,"A ",1,1,1,1,31500,2,-2,18077,"Jefferson County",1806,-85.376301,38.780425,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",8511,"R",150,"R",8661,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,.,.,"R",1440,"R",1460,"R",1050,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6656,"R",6848,"R",7808,"R",8960,"R",4224,"R",4256,"R",4192,"R",4400,"R",3648,"R",3680,"R",4192,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,13,"Ivy Tech Community College-Bloomington","200 Daniels Way","Bloomington","IN","47404-9272",18, 3,"Jennie Vaughan","Chancellor","8123321559","351180631","XGMKKTCV87C1|SA9TXLYBC863","00991750",1,440244,"www.ivytech.edu/bloomington/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services/"," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,41,1,"A ",1,1,1,1,14020,1,144,18105,"Monroe County",1809,-86.597036,39.166684,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",8511,"R",150,"R",8661,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,.,.,"R",1440,"R",1460,"R",1050,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6656,"R",6848,"R",7808,"R",8960,"R",4224,"R",4256,"R",4192,"R",4400,"R",3648,"R",3680,"R",4192,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,14,"Ivy Tech Community College-Indianapolis","50 W Fall Creek Parkway N Dr","Indianapolis","IN","46208-9272",18, 3,"Lorenzo Esters","Chancellor","3179214800","351180631","XGMKKTCV87C1|W7BDSVWM79R5","00991700",1,480578,"www.ivytech.edu/indianapolis/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services/"," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,11,1,"A ",1,1,1,1,26900,1,294,18097,"Marion County",1807,-86.158213,39.803753,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",4350,"R",150,"R",4500,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,"R",4487,"R",150,"R",4637,.,.,"R",8511,"R",150,"R",8661,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,"R",8777,"R",150,"R",8927,.,.,"R",1440,"R",1460,"R",1050,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6656,"R",6848,"R",7808,"R",8960,"R",4224,"R",4256,"R",4192,"R",4400,"R",3648,"R",3680,"R",4192,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,15,"Ivy Tech Community College-Marion","261 South Commerce Drive","Marion","IN","46953-0000",18, 3,"Alex Huskey","Chancellor","7656513100","351180631","XGMKKTCV87C1","00991721",1,498492,"www.ivytech.edu/marion/index.html","www.ivytech.edu/admissions/","www.ivytech.edu/financial-aid/","www.ivytech.edu/apply-now/","www.ivytech.edu/financial-aid/estimator/","https://www.ivytech.edu/veteran-services/"," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,41,1,"N ",1,1,1,1,31980,2,-2,18053,"Grant County",1805,-85.553455,40.548665,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8777,"R",150,"R",8927,.,.,"A",.,"A",.,"A",.,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8960,"A",.,"A",.,"A",.,"R",4400,"A",.,"A",.,"A",.,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,16,"Ivy Tech Community College-Valparaiso","3100 Ivy Tech Drive","Valparaiso","IN","46383-2520",18, 3,"Aco Sikoski","Chancellor","2194648514","351180631","XGMKKTCV87C1","00991734",1,498508,"www.ivytech.edu/valparaiso","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services"," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,41,1,"N ",1,1,1,1,16980,1,176,18127,"Porter County",1801,-87.022763,41.462497,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8777,"R",150,"R",8927,.,.,"A",.,"A",.,"A",.,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8960,"A",.,"A",.,"A",.,"R",4400,"A",.,"A",.,"A",.,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,17,"Ivy Tech Community College-Lawrenceburg","50 Walnut Street","Lawrenceburg","IN","47025-1836",18, 3,"Mark Graver","Chancellor","8125374010","351180631","XGMKKTCV87C1","00991758",1,498517,"https://www.ivytech.edu/lawrenceburg","https://www.ivytech.edu/admissions","https://www.ivytech.edu/financial-aid","https://www.ivytech.edu/apply-now","https://www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services"," ","https://www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,31,1,"N ",1,1,1,1,17140,1,178,18029,"Dearborn County",1806,-84.846407,39.092352,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8777,"R",150,"R",8927,.,.,"A",.,"A",.,"A",.,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8960,"A",.,"A",.,"A",.,"R",4400,"A",.,"A",.,"A",.,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,18,"Ivy Tech Community College-Hamilton County","300 North 17th Street","Noblesville","IN","46060-0000",18, 3,"Stacy Atkinson","Chancellor","3179214300","351180631","XGMKKTCV87C1","00991779",1,498526,"https://www.ivytech.edu/hamilton-county","https://www.ivytech.edu/admissions","https://www.ivytech.edu/financial-aid","https://www.ivytech.edu/apply-now","https://www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services"," ","https://www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,21,1,"N ",1,1,1,1,26900,1,294,18057,"Hamilton County",1805,-86.002525,40.048524,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8777,"R",150,"R",8927,.,.,"A",.,"A",.,"A",.,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8960,"A",.,"A",.,"A",.,"R",4400,"A",.,"A",.,"A",.,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
150987,19,"Ivy Tech Community College-Anderson","815 East 60th Street","Anderson","IN","46013-3413",18, 3,"Mia Johnson","Chancellor","7656437133","351180631","XGMKKTCV87C1","00991788",1,498535,"https://www.ivytech.edu/anderson","https://www.ivytech.edu/admissions","https://www.ivytech.edu/financial-aid","https://www.ivytech.edu/apply-now","https://www.ivytech.edu/financial-aid/estimator.html","https://www.ivytech.edu/veteran-services"," ","https://www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,13,1,"N ",1,1,1,1,26900,1,294,18095,"Madison County",1805,-85.669377,40.052839,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4487,"R",150,"R",4637,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8777,"R",150,"R",8927,.,.,"A",.,"A",.,"A",.,"R",934,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8960,"A",.,"A",.,"A",.,"R",4400,"A",.,"A",.,"A",.,"R",4400,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
152080, 1,"University of Notre Dame -","224 South Michigan Avenue","Chicago","IL","60604-2535",17, 3,"Rev. John I. Jenkins, C.S.C.","President","5746315000","350868188","FPU6XGFXMBE9","00184001",1,490762,"www.nd.edu/","mendoza.nd.edu/programs/mba-programs/executive-mba/admissions-process/","financialaid.nd.edu/","mendoza.nd.edu/programs/mba-programs/executive-mba/apply-now/","financialaid.nd.edu/","registrar.nd.edu/students/veteran_affairs.php","registrar.nd.edu/pdf/SRKAct_09.pdf","disabilityservices.nd.edu/",2,1,2,7,2,1,20,1,2,2,11,1,"A ",1,1,1,1,16980,1,176,17031,"Cook County",1707,-87.624871,41.878594,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
153366, 1,"Graceland University - Independence","1401 W Truman Rd","Independence","MO","64050-3434",29, 4,"Dr. Patricia H. Draves","President","8168330524","420707114","DE79ZAF3J4L5","00186601",1,177463,"www.graceland.edu/","www.graceland.edu/admissions-aid/graduate-admissions/","www.graceland.edu/admissions-aid/tuition-financial-aid/","www.graceland.edu/admissions-aid/apply/","www.graceland.edu/admissions-aid/tuition-financial-aid/tuition-and-fees/net-price-calculator/","https://www.graceland.edu/admissions-aid/military-and-veterans-admissions/","www.graceland.edu/admissions-aid/tuition-financial-aid/consumer-info/","www.graceland.edu/student-life/support-services/disability-services/",2,1,2,9,1,1,14,1,2,2,21,1,"A ",1,1,1,1,28140,1,312,29095,"Jackson County",2905,-94.433651,39.094017,1,0,1,0,0,0,1,0,1,1,0,0,1,1,2,"R",0,2 ,"R",13140,"R",360,"R",13500,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,.,.,"R",13140,"R",360,"R",13500,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,.,.,"R",13140,"R",360,"R",13500,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,"R",13500,"R",360,"R",13860,.,.,"R",1980,"R",1320,"R",1440,"R",2160,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11670,"R",11670,"R",13080,"R",13470,"R",2220,"R",3120,"R",3210,"R",2540,"R",2220,"R",3120,"R",3210,"R",2540,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
153366, 2,"Graceland University - Trenton","1301 Main Street","Trenton","MO","64683-1824",29, 4,"Dr. Patricia H. Draves","President","6417845000","420707114","DE79ZAF3J4L5","00186609",1,497860,"https://www.graceland.edu/","https://www.graceland.edu/admissions","https://www.graceland.edu/admissions-aid/tuition-financial-aid/tuition-and-fees/","https://www.graceland.edu/admissions-aid/apply/","https://www.graceland.edu/admissions-aid/tuition-financial-aid/tuition-and-fees/net-price-calculator/","https://www.graceland.edu/academics/academic-catalogs/undergraduate-catalog/academic-policies-and-procedures/withdrawal-from-the-university/","https://www.graceland.edu/admissions-aid/tuition-financial-aid/consumer-info/","https://www.graceland.edu/student-life/support-services/disability-services/",2,1,2,5,1,2,30,1,2,2,33,1,"N ",1,1,1,1,-2,-2,-2,29079,"Grundy County",2906,-93.617353,40.078096,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15960,"R",525,"R",16485,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15960,"R",525,"R",16485,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15960,"R",525,"R",16485,.,.,"A",.,"A",.,"A",.,"R",2520,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13470,"A",.,"A",.,"A",.,"R",1920,"A",.,"A",.,"A",.,"R",1920,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
154688, 1,"Baker University School of Nursing","1505 SW 8th Ave","Topeka","KS","66604-1353",20, 4,"Dr. Lynne Murray","President","7853545850","480543766","LQPQELJDUPP4","00190302",1,155946,"www.bakeru.edu/","www.bakeru.edu/apply/","www.bakeru.edu/admissions/financial-aid/","www.bakeru.edu/apply/"," ","https://www.bakeru.edu/military-benefits/","https://www.bakeru.edu/office-of-institutional-research/","www.bakeru.edu/resource/student-academic-success/#access",2,1,2,8,1,1,20,1,2,2,12,1,"A ",1,1,1,1,45820,1,-2,20177,"Shawnee County",2002,-95.695465,39.053630,0,0,0,0,0,0,1,0,1,1,0,0,0,2,-2,"C",0,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
154925, 1,"Coffeyville Technical Campus","700 Roosevelt","Coffeyville","KS","67337-7501",20, 4,"Heather Pollet","Dean of Career/Technical Education.","6202527550","480698570","CSJ2N65A9GB1","00191008",1,155876,"www.coffeyville.edu/","www.coffeyville.edu/admissions/","www.coffeyville.edu/finaid/index.cfm","www.coffeyville.edu/admissions/Application-for-Admission.cfm","www.coffeyville.edu/current-students/CostFees.cfm"," "," ","www.coffeyville.edu/student/Special-Accomodations.cfm",7,3,1,2,1,2,0,2,2,2,33,1,"A ",1,1,1,1,17700,2,-2,20125,"Montgomery County",2002,-95.634500,37.037718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,"R",0,1 ,"R",1248,"R",1472,"R",2720,"R",1248,"R",1792,"R",3040,"R",1248,"R",1792,"R",3040,"R",1248,"R",1792,"R",3040,.,.,"R",1248,"R",1472,"R",2720,"R",1248,"R",1792,"R",3040,"R",1248,"R",1792,"R",3040,"R",1248,"R",1792,"R",3040,.,.,"R",2816,"R",1472,"R",4288,"R",2816,"R",1792,"R",4608,"R",2816,"R",1792,"R",4608,"R",2816,"R",1792,"R",4608,.,.,"R",1100,"R",1100,"R",1100,"R",1100,"A",.,"A",.,"R",7050,"R",7300,"A",.,"A",.,"R",1100,"R",1100,"R",7839,"R",6810,"R",6810,"R",7200,"R",2400,"R",2400,"R",2400,"R",2400,"R",2400,"R",2500,"R",2600,"R",2600,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
