UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
175078,40,"R",11,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0
175078,42,"R",11,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0
175139, 0,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
175139,10,"R",7,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0
175139,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
175139,30,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
175227, 0,"R",84,"R",9,"R",15,"R",18,"R",42,"R",0,"R",0
175227,10,"R",84,"R",9,"R",15,"R",18,"R",42,"R",0,"R",0
175227,40,"R",84,"R",9,"R",15,"R",18,"R",42,"R",0,"R",0
175227,41,"R",84,"R",9,"R",15,"R",18,"R",42,"R",0,"R",0
175227,45,"R",84,"R",9,"R",15,"R",18,"R",42,"R",0,"R",0
175236, 0,"R",89,"R",0,"R",0,"R",0,"R",89,"R",0,"R",0
175236,10,"R",89,"R",0,"R",0,"R",0,"R",89,"R",0,"R",0
175236,20,"R",74,"R",0,"R",0,"R",0,"R",74,"R",0,"R",0
175236,30,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
175263, 0,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
175263,10,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
175263,20,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
175263,30,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
175272, 0,"R",281,"R",112,"R",76,"R",87,"R",6,"R",0,"R",0
175272,10,"R",281,"R",112,"R",76,"R",87,"R",6,"R",0,"R",0
175272,20,"R",187,"R",111,"R",71,"R",5,"R",0,"R",0,"R",0
175272,30,"R",57,"R",1,"R",3,"R",53,"R",0,"R",0,"R",0
175272,40,"R",37,"R",0,"R",2,"R",29,"R",6,"R",0,"R",0
175272,42,"R",36,"R",0,"R",2,"R",28,"R",6,"R",0,"R",0
175272,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
175281, 0,"R",49,"R",29,"R",8,"R",8,"R",0,"R",0,"R",4
175281,10,"R",45,"R",29,"R",8,"R",8,"R",0,"R",0,"R",0
175281,20,"R",27,"R",26,"R",0,"R",1,"R",0,"R",0,"R",0
175281,30,"R",6,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0
175281,40,"R",12,"R",3,"R",5,"R",4,"R",0,"R",0,"R",0
175281,41,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
175281,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
175281,44,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
175281,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
175315, 0,"R",137,"R",0,"R",0,"R",0,"R",137,"R",0,"R",0
175315,10,"R",137,"R",0,"R",0,"R",0,"R",137,"R",0,"R",0
175315,20,"R",125,"R",0,"R",0,"R",0,"R",125,"R",0,"R",0
175315,30,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
175315,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
175315,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
175342, 0,"R",122,"R",17,"R",25,"R",45,"R",35,"R",0,"R",0
175342,10,"R",122,"R",17,"R",25,"R",45,"R",35,"R",0,"R",0
175342,20,"R",32,"R",15,"R",13,"R",3,"R",1,"R",0,"R",0
175342,30,"R",30,"R",0,"R",8,"R",20,"R",2,"R",0,"R",0
175342,40,"R",60,"R",2,"R",4,"R",22,"R",32,"R",0,"R",0
175342,42,"R",60,"R",2,"R",4,"R",22,"R",32,"R",0,"R",0
175421, 0,"R",79,"R",28,"R",23,"R",18,"R",10,"R",0,"R",0
175421,10,"R",79,"R",28,"R",23,"R",18,"R",10,"R",0,"R",0
175421,20,"R",41,"R",25,"R",15,"R",1,"R",0,"R",0,"R",0
175421,30,"R",26,"R",1,"R",8,"R",17,"R",0,"R",0,"R",0
175421,40,"R",12,"R",2,"R",0,"R",0,"R",10,"R",0,"R",0
175421,42,"R",12,"R",2,"R",0,"R",0,"R",10,"R",0,"R",0
175430, 0,"R",43,"R",9,"R",13,"R",13,"R",8,"R",0,"R",0
175430,10,"R",43,"R",9,"R",13,"R",13,"R",8,"R",0,"R",0
175430,40,"R",43,"R",9,"R",13,"R",13,"R",8,"R",0,"R",0
175430,42,"R",43,"R",9,"R",13,"R",13,"R",8,"R",0,"R",0
175519, 0,"R",69,"R",0,"R",0,"R",0,"R",69,"R",0,"R",0
175519,10,"R",69,"R",0,"R",0,"R",0,"R",69,"R",0,"R",0
175519,40,"R",69,"R",0,"R",0,"R",0,"R",69,"R",0,"R",0
175519,42,"R",69,"R",0,"R",0,"R",0,"R",69,"R",0,"R",0
175573, 0,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
175573,10,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
175573,40,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
175573,42,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
175616, 0,"R",127,"R",18,"R",42,"R",36,"R",31,"R",0,"R",0
175616,10,"R",127,"R",18,"R",42,"R",36,"R",31,"R",0,"R",0
175616,20,"R",53,"R",14,"R",39,"R",0,"R",0,"R",0,"R",0
175616,30,"R",34,"R",0,"R",2,"R",32,"R",0,"R",0,"R",0
175616,40,"R",40,"R",4,"R",1,"R",4,"R",31,"R",0,"R",0
175616,42,"R",40,"R",4,"R",1,"R",4,"R",31,"R",0,"R",0
175643, 0,"R",82,"R",0,"R",0,"R",0,"R",74,"R",0,"R",8
175643,10,"R",74,"R",0,"R",0,"R",0,"R",74,"R",0,"R",0
175643,40,"R",74,"R",0,"R",0,"R",0,"R",74,"R",0,"R",0
175643,42,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
175643,43,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
175643,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
175652, 0,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
175652,10,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
175652,40,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
175652,42,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
175786, 0,"R",379,"R",0,"R",0,"R",0,"R",346,"R",0,"R",33
175786,10,"R",346,"R",0,"R",0,"R",0,"R",346,"R",0,"R",0
175786,40,"R",346,"R",0,"R",0,"R",0,"R",346,"R",0,"R",0
175786,42,"R",346,"R",0,"R",0,"R",0,"R",346,"R",0,"R",0
175786,50,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
175810, 0,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
175810,10,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
175810,40,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
175810,42,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
175829, 0,"R",131,"R",0,"R",0,"R",0,"R",131,"R",0,"R",0
175829,10,"R",131,"R",0,"R",0,"R",0,"R",131,"R",0,"R",0
175829,40,"R",131,"R",0,"R",0,"R",0,"R",131,"R",0,"R",0
175829,42,"R",129,"R",0,"R",0,"R",0,"R",129,"R",0,"R",0
175829,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
175856, 0,"R",312,"R",82,"R",86,"R",88,"R",56,"R",0,"R",0
175856,10,"R",312,"R",82,"R",86,"R",88,"R",56,"R",0,"R",0
175856,20,"R",133,"R",78,"R",50,"R",5,"R",0,"R",0,"R",0
175856,30,"R",62,"R",1,"R",26,"R",35,"R",0,"R",0,"R",0
175856,40,"R",117,"R",3,"R",10,"R",48,"R",56,"R",0,"R",0
175856,42,"R",117,"R",3,"R",10,"R",48,"R",56,"R",0,"R",0
175883, 0,"R",122,"R",0,"R",0,"R",0,"R",122,"R",0,"R",0
175883,10,"R",122,"R",0,"R",0,"R",0,"R",122,"R",0,"R",0
175883,40,"R",122,"R",0,"R",0,"R",0,"R",122,"R",0,"R",0
175883,42,"R",122,"R",0,"R",0,"R",0,"R",122,"R",0,"R",0
175935, 0,"R",118,"R",0,"R",0,"R",0,"R",118,"R",0,"R",0
175935,10,"R",118,"R",0,"R",0,"R",0,"R",118,"R",0,"R",0
175935,40,"R",118,"R",0,"R",0,"R",0,"R",118,"R",0,"R",0
175935,42,"R",118,"R",0,"R",0,"R",0,"R",118,"R",0,"R",0
175980, 0,"R",66,"R",20,"R",24,"R",14,"R",6,"R",1,"R",1
175980,10,"R",66,"R",20,"R",24,"R",14,"R",6,"R",1,"R",1
175980,20,"R",42,"R",20,"R",21,"R",1,"R",0,"R",0,"R",0
175980,30,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
175980,40,"R",11,"R",0,"R",1,"R",2,"R",6,"R",1,"R",1
175980,42,"R",11,"R",0,"R",1,"R",2,"R",6,"R",1,"R",1
176008, 0,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
176008,10,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
176008,40,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
176008,42,"R",91,"R",0,"R",0,"R",0,"R",91,"R",0,"R",0
176017, 0,"R",1832,"R",448,"R",499,"R",614,"R",208,"R",63,"R",0
176017,10,"R",1832,"R",448,"R",499,"R",614,"R",208,"R",63,"R",0
176017,20,"R",563,"R",317,"R",244,"R",2,"R",0,"R",0,"R",0
176017,30,"R",272,"R",17,"R",59,"R",195,"R",1,"R",0,"R",0
176017,40,"R",997,"R",114,"R",196,"R",417,"R",207,"R",63,"R",0
176017,42,"R",986,"R",113,"R",195,"R",414,"R",201,"R",63,"R",0
176017,43,"R",11,"R",1,"R",1,"R",3,"R",6,"R",0,"R",0
176035, 0,"R",138,"R",46,"R",20,"R",32,"R",40,"R",0,"R",0
176035,10,"R",138,"R",46,"R",20,"R",32,"R",40,"R",0,"R",0
176035,20,"R",55,"R",46,"R",9,"R",0,"R",0,"R",0,"R",0
176035,30,"R",39,"R",0,"R",11,"R",28,"R",0,"R",0,"R",0
176035,40,"R",44,"R",0,"R",0,"R",4,"R",40,"R",0,"R",0
176035,42,"R",44,"R",0,"R",0,"R",4,"R",40,"R",0,"R",0
176044, 0,"R",94,"R",19,"R",15,"R",40,"R",20,"R",0,"R",0
176044,10,"R",94,"R",19,"R",15,"R",40,"R",20,"R",0,"R",0
176044,20,"R",39,"R",18,"R",12,"R",9,"R",0,"R",0,"R",0
176044,30,"R",35,"R",1,"R",3,"R",31,"R",0,"R",0,"R",0
176044,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
176044,42,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
176053, 0,"R",192,"R",62,"R",45,"R",49,"R",36,"R",0,"R",0
176053,10,"R",192,"R",62,"R",45,"R",49,"R",36,"R",0,"R",0
176053,20,"R",93,"R",58,"R",35,"R",0,"R",0,"R",0,"R",0
176053,30,"R",43,"R",2,"R",6,"R",35,"R",0,"R",0,"R",0
176053,40,"R",56,"R",2,"R",4,"R",14,"R",36,"R",0,"R",0
176053,42,"R",56,"R",2,"R",4,"R",14,"R",36,"R",0,"R",0
176071, 0,"R",299,"R",0,"R",0,"R",0,"R",299,"R",0,"R",0
176071,10,"R",299,"R",0,"R",0,"R",0,"R",299,"R",0,"R",0
176071,40,"R",299,"R",0,"R",0,"R",0,"R",299,"R",0,"R",0
176071,42,"R",299,"R",0,"R",0,"R",0,"R",299,"R",0,"R",0
176080, 0,"R",1034,"R",236,"R",260,"R",321,"R",169,"R",48,"R",0
176080,10,"R",1034,"R",236,"R",260,"R",321,"R",169,"R",48,"R",0
176080,20,"R",473,"R",236,"R",237,"R",0,"R",0,"R",0,"R",0
176080,30,"R",265,"R",0,"R",13,"R",252,"R",0,"R",0,"R",0
176080,40,"R",296,"R",0,"R",10,"R",69,"R",169,"R",48,"R",0
176080,42,"R",18,"R",0,"R",2,"R",6,"R",10,"R",0,"R",0
176080,43,"R",278,"R",0,"R",8,"R",63,"R",159,"R",48,"R",0
176169, 0,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
176169,10,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
176169,40,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
176169,42,"R",116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116
176178, 0,"R",200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200
176178,10,"R",189,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189
176178,40,"R",189,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189
176178,42,"R",189,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189
176178,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
176239, 0,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
176239,10,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
176239,40,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
176239,42,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
176318, 0,"R",35,"R",3,"R",5,"R",15,"R",10,"R",0,"R",2
176318,10,"R",35,"R",3,"R",5,"R",15,"R",10,"R",0,"R",2
176318,40,"R",35,"R",3,"R",5,"R",15,"R",10,"R",0,"R",2
176318,43,"R",35,"R",3,"R",5,"R",15,"R",10,"R",0,"R",2
176354, 0,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
176354,10,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
176354,40,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
176354,42,"R",67,"R",0,"R",0,"R",0,"R",67,"R",0,"R",0
176372, 0,"R",672,"R",145,"R",189,"R",222,"R",91,"R",25,"R",0
176372,10,"R",672,"R",145,"R",189,"R",222,"R",91,"R",25,"R",0
176372,20,"R",308,"R",142,"R",164,"R",2,"R",0,"R",0,"R",0
176372,30,"R",149,"R",1,"R",8,"R",139,"R",1,"R",0,"R",0
176372,40,"R",215,"R",2,"R",17,"R",81,"R",90,"R",25,"R",0
176372,42,"R",215,"R",2,"R",17,"R",81,"R",90,"R",25,"R",0
176406, 0,"R",44,"R",7,"R",12,"R",18,"R",7,"R",0,"R",0
176406,10,"R",44,"R",7,"R",12,"R",18,"R",7,"R",0,"R",0
176406,20,"R",20,"R",6,"R",11,"R",3,"R",0,"R",0,"R",0
176406,30,"R",11,"R",1,"R",1,"R",9,"R",0,"R",0,"R",0
176406,40,"R",13,"R",0,"R",0,"R",6,"R",7,"R",0,"R",0
176406,42,"R",13,"R",0,"R",0,"R",6,"R",7,"R",0,"R",0
176451, 0,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
176451,10,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
176451,40,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
176451,41,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
176451,44,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0
176479, 0,"R",191,"R",36,"R",47,"R",92,"R",16,"R",0,"R",0
176479,10,"R",191,"R",36,"R",47,"R",92,"R",16,"R",0,"R",0
176479,40,"R",191,"R",36,"R",47,"R",92,"R",16,"R",0,"R",0
176479,41,"R",82,"R",36,"R",40,"R",5,"R",1,"R",0,"R",0
176479,42,"R",86,"R",0,"R",6,"R",69,"R",11,"R",0,"R",0
176479,43,"R",23,"R",0,"R",1,"R",18,"R",4,"R",0,"R",0
176479,44,"R",82,"R",36,"R",40,"R",5,"R",1,"R",0,"R",0
176600, 0,"R",9,"R",2,"R",2,"R",5,"R",0,"R",0,"R",0
176600,10,"R",9,"R",2,"R",2,"R",5,"R",0,"R",0,"R",0
176600,40,"R",9,"R",2,"R",2,"R",5,"R",0,"R",0,"R",0
176600,41,"R",3,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0
176600,42,"R",6,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0
176600,44,"R",3,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0
176628, 0,"R",62,"R",15,"R",16,"R",23,"R",8,"R",0,"R",0
176628,10,"R",62,"R",15,"R",16,"R",23,"R",8,"R",0,"R",0
176628,20,"R",22,"R",6,"R",10,"R",6,"R",0,"R",0,"R",0
176628,30,"R",32,"R",7,"R",6,"R",16,"R",3,"R",0,"R",0
176628,40,"R",8,"R",2,"R",0,"R",1,"R",5,"R",0,"R",0
176628,42,"R",8,"R",2,"R",0,"R",1,"R",5,"R",0,"R",0
176664, 0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
176664,10,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
176664,40,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
176664,42,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
176770, 0,"R",60,"R",6,"R",8,"R",42,"R",4,"R",0,"R",0
176770,10,"R",60,"R",6,"R",8,"R",42,"R",4,"R",0,"R",0
176770,40,"R",60,"R",6,"R",8,"R",42,"R",4,"R",0,"R",0
176770,42,"R",60,"R",6,"R",8,"R",42,"R",4,"R",0,"R",0
176789, 0,"R",19,"R",5,"R",6,"R",6,"R",2,"R",0,"R",0
176789,10,"R",19,"R",5,"R",6,"R",6,"R",2,"R",0,"R",0
176789,40,"R",19,"R",5,"R",6,"R",6,"R",2,"R",0,"R",0
176789,41,"R",19,"R",5,"R",6,"R",6,"R",2,"R",0,"R",0
176789,45,"R",19,"R",5,"R",6,"R",6,"R",2,"R",0,"R",0
176910, 0,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
176910,10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
176910,40,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
176910,42,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
176947, 0,"R",72,"R",18,"R",22,"R",31,"R",1,"R",0,"R",0
176947,10,"R",72,"R",18,"R",22,"R",31,"R",1,"R",0,"R",0
176947,20,"R",28,"R",18,"R",10,"R",0,"R",0,"R",0,"R",0
176947,30,"R",12,"R",0,"R",1,"R",11,"R",0,"R",0,"R",0
176947,40,"R",32,"R",0,"R",11,"R",20,"R",1,"R",0,"R",0
176947,42,"R",32,"R",0,"R",11,"R",20,"R",1,"R",0,"R",0
176965, 0,"R",393,"R",118,"R",103,"R",82,"R",86,"R",0,"R",4
176965,10,"R",389,"R",118,"R",103,"R",82,"R",86,"R",0,"R",0
176965,20,"R",216,"R",117,"R",97,"R",2,"R",0,"R",0,"R",0
176965,30,"R",70,"R",1,"R",6,"R",63,"R",0,"R",0,"R",0
176965,40,"R",103,"R",0,"R",0,"R",17,"R",86,"R",0,"R",0
176965,42,"R",103,"R",0,"R",0,"R",17,"R",86,"R",0,"R",0
176965,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
177038, 0,"R",37,"R",4,"R",9,"R",7,"R",16,"R",0,"R",1
177038,10,"R",36,"R",4,"R",9,"R",7,"R",16,"R",0,"R",0
177038,40,"R",36,"R",4,"R",9,"R",7,"R",16,"R",0,"R",0
177038,42,"R",36,"R",4,"R",9,"R",7,"R",16,"R",0,"R",0
177038,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
177065, 0,"R",65,"R",16,"R",18,"R",24,"R",6,"R",0,"R",1
177065,10,"R",65,"R",16,"R",18,"R",24,"R",6,"R",0,"R",1
177065,20,"R",37,"R",15,"R",18,"R",4,"R",0,"R",0,"R",0
177065,30,"R",16,"R",0,"R",0,"R",14,"R",2,"R",0,"R",0
177065,40,"R",12,"R",1,"R",0,"R",6,"R",4,"R",0,"R",1
177065,42,"R",12,"R",1,"R",0,"R",6,"R",4,"R",0,"R",1
177092, 0,"R",33,"R",22,"R",11,"R",0,"R",0,"R",0,"R",0
177092,10,"R",33,"R",22,"R",11,"R",0,"R",0,"R",0,"R",0
177092,40,"R",33,"R",22,"R",11,"R",0,"R",0,"R",0,"R",0
177092,41,"R",33,"R",22,"R",11,"R",0,"R",0,"R",0,"R",0
177092,44,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0
177092,45,"R",28,"R",21,"R",7,"R",0,"R",0,"R",0,"R",0
177117, 0,"R",39,"R",13,"R",10,"R",16,"R",0,"R",0,"R",0
177117,10,"R",39,"R",13,"R",10,"R",16,"R",0,"R",0,"R",0
177117,20,"R",23,"R",13,"R",10,"R",0,"R",0,"R",0,"R",0
177117,30,"R",16,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0
177126, 0,"R",17,"R",8,"R",5,"R",3,"R",0,"R",0,"R",1
177126,10,"R",16,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0
177126,40,"R",16,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0
177126,41,"R",15,"R",8,"R",4,"R",3,"R",0,"R",0,"R",0
177126,42,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
177126,44,"R",15,"R",8,"R",4,"R",3,"R",0,"R",0,"R",0
177126,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
177135, 0,"R",165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165
177135,10,"R",165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165
177135,40,"R",165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165
177135,42,"R",165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",165
177144, 0,"R",44,"R",9,"R",10,"R",15,"R",0,"R",10,"R",0
177144,10,"R",44,"R",9,"R",10,"R",15,"R",0,"R",10,"R",0
177144,20,"R",19,"R",9,"R",10,"R",0,"R",0,"R",0,"R",0
177144,30,"R",14,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0
177144,40,"R",11,"R",0,"R",0,"R",1,"R",0,"R",10,"R",0
177144,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
177144,43,"R",10,"R",0,"R",0,"R",1,"R",0,"R",9,"R",0
177214, 0,"R",108,"R",45,"R",25,"R",23,"R",15,"R",0,"R",0
177214,10,"R",108,"R",45,"R",25,"R",23,"R",15,"R",0,"R",0
177214,20,"R",70,"R",45,"R",25,"R",0,"R",0,"R",0,"R",0
177214,30,"R",15,"R",0,"R",0,"R",15,"R",0,"R",0,"R",0
177214,40,"R",23,"R",0,"R",0,"R",8,"R",15,"R",0,"R",0
177214,42,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
177214,43,"R",21,"R",0,"R",0,"R",7,"R",14,"R",0,"R",0
177250, 0,"R",70,"R",4,"R",8,"R",18,"R",40,"R",0,"R",0
177250,10,"R",70,"R",4,"R",8,"R",18,"R",40,"R",0,"R",0
177250,20,"R",37,"R",4,"R",8,"R",15,"R",10,"R",0,"R",0
177250,30,"R",33,"R",0,"R",0,"R",3,"R",30,"R",0,"R",0
177278, 0,"R",8,"R",5,"R",1,"R",2,"R",0,"R",0,"R",0
177278,10,"R",8,"R",5,"R",1,"R",2,"R",0,"R",0,"R",0
177278,20,"R",6,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0
177278,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
177302, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
177302,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
177302,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
177302,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
177302,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
177339, 0,"R",87,"R",29,"R",28,"R",29,"R",1,"R",0,"R",0
177339,10,"R",87,"R",29,"R",28,"R",29,"R",1,"R",0,"R",0
177339,20,"R",32,"R",18,"R",12,"R",2,"R",0,"R",0,"R",0
177339,30,"R",52,"R",10,"R",15,"R",27,"R",0,"R",0,"R",0
177339,40,"R",3,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0
177339,42,"R",3,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0
177418, 0,"R",60,"R",13,"R",13,"R",24,"R",9,"R",1,"R",0
177418,10,"R",60,"R",13,"R",13,"R",24,"R",9,"R",1,"R",0
177418,20,"R",23,"R",13,"R",10,"R",0,"R",0,"R",0,"R",0
177418,30,"R",24,"R",0,"R",3,"R",21,"R",0,"R",0,"R",0
177418,40,"R",13,"R",0,"R",0,"R",3,"R",9,"R",1,"R",0
177418,42,"R",13,"R",0,"R",0,"R",3,"R",9,"R",1,"R",0
177472, 0,"R",221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221
177472,10,"R",221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221
177472,40,"R",221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221
177472,42,"R",221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221
177542, 0,"R",46,"R",11,"R",9,"R",16,"R",10,"R",0,"R",0
177542,10,"R",46,"R",11,"R",9,"R",16,"R",10,"R",0,"R",0
177542,40,"R",46,"R",11,"R",9,"R",16,"R",10,"R",0,"R",0
177542,41,"R",12,"R",6,"R",3,"R",1,"R",2,"R",0,"R",0
177542,42,"R",34,"R",5,"R",6,"R",15,"R",8,"R",0,"R",0
177542,45,"R",12,"R",6,"R",3,"R",1,"R",2,"R",0,"R",0
177551, 0,"R",36,"R",8,"R",8,"R",11,"R",9,"R",0,"R",0
177551,10,"R",36,"R",8,"R",8,"R",11,"R",9,"R",0,"R",0
177551,20,"R",14,"R",8,"R",6,"R",0,"R",0,"R",0,"R",0
177551,30,"R",13,"R",0,"R",2,"R",11,"R",0,"R",0,"R",0
177551,40,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
177551,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
177676, 0,"R",89,"R",34,"R",17,"R",18,"R",17,"R",0,"R",3
177676,10,"R",89,"R",34,"R",17,"R",18,"R",17,"R",0,"R",3
177676,20,"R",58,"R",34,"R",16,"R",8,"R",0,"R",0,"R",0
177676,30,"R",27,"R",0,"R",1,"R",10,"R",16,"R",0,"R",0
177676,40,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3
177676,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
177676,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
177719, 0,"R",49,"R",1,"R",4,"R",25,"R",19,"R",0,"R",0
177719,10,"R",49,"R",1,"R",4,"R",25,"R",19,"R",0,"R",0
177719,40,"R",49,"R",1,"R",4,"R",25,"R",19,"R",0,"R",0
177719,42,"R",49,"R",1,"R",4,"R",25,"R",19,"R",0,"R",0
177746, 0,"R",59,"R",17,"R",20,"R",22,"R",0,"R",0,"R",0
177746,10,"R",59,"R",17,"R",20,"R",22,"R",0,"R",0,"R",0
177746,20,"R",34,"R",17,"R",17,"R",0,"R",0,"R",0,"R",0
177746,30,"R",9,"R",0,"R",2,"R",7,"R",0,"R",0,"R",0
177746,40,"R",16,"R",0,"R",1,"R",15,"R",0,"R",0,"R",0
