UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
179894,51, 51,"R",3,"R",2
179894,53, 53,"R",4,"R",4
179894,57, 57,"R",1,"Z",0
179894,58,999,"R",395,"R",339
179894,90, 90,"R",32,"R",6
179894,98, 98,"R",1,"A",
179894,99, 99,"R",428,"R",345
179946, 5,  5,"R",7,"R",7
179946,12, 12,"R",2,"R",2
179946,17, 17,"R",3,"R",3
179946,20, 20,"R",2,"R",2
179946,22, 22,"R",1,"R",1
179946,29, 29,"R",131,"R",131
179946,37, 37,"R",1,"R",1
179946,40, 40,"R",8,"R",8
179946,48, 48,"R",2,"R",2
179946,58,999,"R",157,"R",157
179946,98, 98,"R",4,"A",
179946,99, 99,"R",161,"R",157
179955, 2,  2,"R",1,"R",1
179955, 4,  4,"R",1,"R",1
179955, 5,  5,"R",1,"R",1
179955, 6,  6,"R",1,"R",1
179955, 8,  8,"R",2,"R",2
179955,12, 12,"R",1,"R",1
179955,17, 17,"R",2,"R",2
179955,19, 19,"R",6,"R",6
179955,20, 20,"R",31,"R",31
179955,22, 22,"R",1,"R",1
179955,26, 26,"R",2,"R",2
179955,27, 27,"R",1,"R",1
179955,29, 29,"R",158,"R",158
179955,31, 31,"R",4,"R",4
179955,40, 40,"R",6,"R",6
179955,47, 47,"R",1,"R",1
179955,48, 48,"R",16,"R",16
179955,49, 49,"R",1,"R",1
179955,51, 51,"R",1,"R",1
179955,55, 55,"R",1,"R",1
179955,58,999,"R",238,"R",238
179955,90, 90,"R",5,"R",5
179955,99, 99,"R",243,"R",243
179964, 4,  4,"R",1,"R",1
179964, 5,  5,"R",5,"R",5
179964, 6,  6,"R",1,"R",1
179964, 8,  8,"R",1,"R",1
179964,12, 12,"R",1,"R",1
179964,13, 13,"R",3,"R",2
179964,17, 17,"R",7,"R",7
179964,19, 19,"R",5,"R",5
179964,20, 20,"R",1,"R",1
179964,21, 21,"R",1,"R",1
179964,22, 22,"R",1,"R",1
179964,26, 26,"R",2,"R",1
179964,27, 27,"R",3,"R",1
179964,29, 29,"R",155,"R",138
179964,31, 31,"R",2,"R",2
179964,33, 33,"R",1,"R",1
179964,34, 34,"R",1,"R",1
179964,38, 38,"R",1,"R",1
179964,40, 40,"R",4,"R",4
179964,41, 41,"R",2,"R",2
179964,42, 42,"R",1,"R",1
179964,48, 48,"R",5,"R",4
179964,53, 53,"R",1,"R",1
179964,54, 54,"R",1,"R",1
179964,55, 55,"R",3,"R",2
179964,57, 57,"R",2,"R",2
179964,58,999,"R",211,"R",188
179964,90, 90,"R",14,"R",13
179964,99, 99,"R",225,"R",201
179991,30, 30,"R",17,"R",9
179991,41, 41,"R",1,"Z",0
179991,58,999,"R",18,"R",9
179991,99, 99,"R",18,"R",9
180054,30, 30,"R",37,"R",32
180054,58,999,"R",37,"R",32
180054,99, 99,"R",37,"R",32
180063,30, 30,"R",27,"R",6
180063,58,999,"R",27,"R",6
180063,99, 99,"R",27,"R",6
180081, 2,  2,"R",3,"R",2
180081, 6,  6,"R",2,"R",1
180081,16, 16,"R",3,"R",1
180081,17, 17,"R",1,"R",1
180081,19, 19,"R",1,"R",1
180081,25, 25,"R",1,"Z",0
180081,30, 30,"R",96,"R",73
180081,34, 34,"R",1,"R",1
180081,36, 36,"R",1,"R",1
180081,41, 41,"R",1,"R",1
180081,49, 49,"R",2,"R",1
180081,50, 50,"R",1,"Z",0
180081,53, 53,"R",5,"R",4
180081,56, 56,"R",2,"R",2
180081,58,999,"R",120,"R",89
180081,99, 99,"R",120,"R",89
180090,30, 30,"R",43,"R",9
180090,58,999,"R",43,"R",9
180090,99, 99,"R",43,"R",9
180106, 2,  2,"R",5,"R",5
180106, 4,  4,"R",4,"R",4
180106, 6,  6,"R",14,"R",11
180106, 8,  8,"R",6,"R",6
180106, 9,  9,"R",1,"R",1
180106,16, 16,"R",32,"R",31
180106,17, 17,"R",2,"R",1
180106,18, 18,"R",1,"R",1
180106,19, 19,"R",1,"R",1
180106,25, 25,"R",1,"R",1
180106,26, 26,"R",1,"R",1
180106,27, 27,"R",4,"R",4
180106,30, 30,"R",116,"R",109
180106,31, 31,"R",1,"R",1
180106,32, 32,"R",8,"R",8
180106,39, 39,"R",1,"R",1
180106,41, 41,"R",22,"R",22
180106,42, 42,"R",2,"R",2
180106,48, 48,"R",1,"R",1
180106,49, 49,"R",6,"R",6
180106,51, 51,"R",1,"R",1
180106,53, 53,"R",62,"R",59
180106,55, 55,"R",2,"R",2
180106,56, 56,"R",1,"R",1
180106,58,999,"R",295,"R",280
180106,98, 98,"R",1,"A",
180106,99, 99,"R",296,"R",280
180151, 1,  1,"R",1,"R",1
180151, 8,  8,"R",2,"R",1
180151,12, 12,"R",2,"R",1
180151,16, 16,"R",1,"R",1
180151,30, 30,"R",67,"R",59
180151,31, 31,"R",1,"R",1
180151,32, 32,"R",1,"R",1
180151,35, 35,"R",1,"R",1
180151,38, 38,"R",1,"R",1
180151,40, 40,"R",1,"R",1
180151,48, 48,"R",2,"R",2
180151,49, 49,"R",5,"R",5
180151,53, 53,"R",1,"R",1
180151,56, 56,"R",3,"R",3
180151,58,999,"R",89,"R",79
180151,72, 72,"R",2,"Z",0
180151,89,999,"R",2,"Z",0
180151,90, 90,"R",10,"R",4
180151,99, 99,"R",101,"R",83
180160,30, 30,"R",28,"R",8
180160,58,999,"R",28,"R",8
180160,98, 98,"R",1,"A",
180160,99, 99,"R",29,"R",8
180179, 2,  2,"R",2,"R",1
180179, 4,  4,"R",3,"R",3
180179, 6,  6,"R",6,"R",5
180179, 8,  8,"R",4,"R",3
180179,10, 10,"R",1,"R",0
180179,13, 13,"R",1,"R",0
180179,16, 16,"R",8,"R",6
180179,23, 23,"R",1,"R",0
180179,27, 27,"R",3,"R",3
180179,30, 30,"R",493,"R",350
180179,32, 32,"R",3,"R",3
180179,34, 34,"R",1,"R",0
180179,35, 35,"R",1,"R",1
180179,36, 36,"R",1,"R",1
180179,38, 38,"R",3,"R",3
180179,41, 41,"R",2,"R",2
180179,46, 46,"R",2,"R",2
180179,47, 47,"R",1,"R",0
180179,48, 48,"R",3,"R",0
180179,49, 49,"R",1,"R",0
180179,53, 53,"R",8,"R",7
180179,56, 56,"R",8,"R",8
180179,58,999,"R",556,"R",398
180179,90, 90,"R",16,"R",4
180179,99, 99,"R",572,"R",402
180197,16, 16,"R",2,"R",1
180197,19, 19,"R",1,"R",1
180197,25, 25,"R",1,"R",1
180197,27, 27,"R",2,"R",1
180197,30, 30,"R",272,"R",164
180197,39, 39,"R",2,"R",2
180197,41, 41,"R",2,"R",2
180197,49, 49,"R",1,"Z",0
180197,53, 53,"R",3,"R",1
180197,57, 57,"R",7,"R",2
180197,58,999,"R",293,"R",175
180197,99, 99,"R",293,"R",175
180203,30, 30,"R",27,"R",18
180203,58,999,"R",27,"R",18
180203,98, 98,"R",1,"A",
180203,99, 99,"R",28,"R",18
180212, 6,  6,"R",2,"R",2
180212,30, 30,"R",67,"R",32
180212,38, 38,"R",1,"R",1
180212,40, 40,"R",1,"R",0
180212,46, 46,"R",1,"R",0
180212,58,999,"R",72,"R",35
180212,99, 99,"R",72,"R",35
180249,30, 30,"R",166,"R",89
180249,48, 48,"R",1,"Z",0
180249,49, 49,"R",1,"Z",0
180249,53, 53,"R",2,"R",1
180249,58,999,"R",170,"R",90
180249,99, 99,"R",170,"R",90
180258, 2,  2,"R",1,"Z",0
180258, 4,  4,"R",1,"R",1
180258, 6,  6,"R",12,"R",11
180258,12, 12,"R",1,"R",1
180258,15, 15,"R",5,"R",5
180258,16, 16,"R",6,"R",5
180258,17, 17,"R",1,"R",1
180258,30, 30,"R",49,"R",45
180258,41, 41,"R",8,"R",6
180258,49, 49,"R",2,"R",1
180258,53, 53,"R",7,"R",6
180258,56, 56,"R",4,"R",4
180258,58,999,"R",97,"R",86
180258,90, 90,"R",2,"R",2
180258,99, 99,"R",99,"R",88
180276, 2,  2,"R",1,"R",1
180276, 6,  6,"R",2,"R",0
180276,16, 16,"R",1,"R",1
180276,30, 30,"R",162,"R",103
180276,33, 33,"R",1,"R",1
180276,53, 53,"R",2,"R",1
180276,56, 56,"R",1,"R",1
180276,58,999,"R",170,"R",108
180276,99, 99,"R",170,"R",108
180328,30, 30,"R",72,"R",10
180328,58,999,"R",72,"R",10
180328,99, 99,"R",72,"R",10
180373, 6,  6,"R",1,"Z",0
180373, 8,  8,"R",2,"R",1
180373,27, 27,"R",3,"R",3
180373,30, 30,"R",112,"R",75
180373,32, 32,"R",1,"R",1
180373,38, 38,"R",2,"R",2
180373,46, 46,"R",3,"R",3
180373,48, 48,"R",1,"Z",0
180373,49, 49,"R",2,"R",2
180373,51, 51,"R",1,"Z",0
180373,53, 53,"R",2,"R",2
180373,58,999,"R",130,"R",89
180373,90, 90,"R",4,"R",2
180373,98, 98,"R",1,"A",
180373,99, 99,"R",135,"R",91
180416, 2,  2,"R",4,"R",4
180416, 4,  4,"R",1,"R",1
180416, 6,  6,"R",7,"R",6
180416, 8,  8,"R",3,"R",3
180416, 9,  9,"R",2,"R",2
180416,12, 12,"R",1,"R",1
180416,15, 15,"R",1,"R",1
180416,16, 16,"R",10,"R",10
180416,17, 17,"R",1,"R",1
180416,30, 30,"R",238,"R",214
180416,31, 31,"R",3,"R",3
180416,32, 32,"R",1,"R",1
180416,41, 41,"R",3,"R",3
180416,48, 48,"R",1,"R",1
180416,53, 53,"R",26,"R",26
180416,55, 55,"R",2,"R",2
180416,56, 56,"R",4,"R",4
180416,58,999,"R",308,"R",283
180416,90, 90,"R",1,"R",1
180416,99, 99,"R",309,"R",284
180461, 1,  1,"R",2,"R",2
180461, 2,  2,"R",74,"R",66
180461, 4,  4,"R",35,"R",30
180461, 5,  5,"R",2,"R",2
180461, 6,  6,"R",317,"R",285
180461, 8,  8,"R",436,"R",404
180461, 9,  9,"R",11,"R",10
180461,12, 12,"R",13,"R",10
180461,13, 13,"R",18,"R",18
180461,15, 15,"R",13,"R",11
180461,16, 16,"R",117,"R",108
180461,17, 17,"R",42,"R",37
180461,18, 18,"R",8,"R",6
180461,19, 19,"R",3,"R",3
180461,20, 20,"R",5,"R",4
180461,21, 21,"R",2,"R",1
180461,22, 22,"R",2,"R",2
180461,23, 23,"R",16,"R",14
180461,24, 24,"R",15,"R",13
180461,25, 25,"R",32,"R",30
180461,26, 26,"R",29,"R",28
180461,27, 27,"R",201,"R",186
180461,28, 28,"R",1,"R",1
180461,29, 29,"R",4,"R",3
180461,30, 30,"R",1305,"R",1136
180461,31, 31,"R",10,"R",10
180461,32, 32,"R",54,"R",50
180461,33, 33,"R",12,"R",12
180461,34, 34,"R",15,"R",13
180461,35, 35,"R",20,"R",19
180461,36, 36,"R",14,"R",12
180461,37, 37,"R",12,"R",8
180461,38, 38,"R",27,"R",27
180461,39, 39,"R",18,"R",17
180461,40, 40,"R",3,"R",3
180461,41, 41,"R",153,"R",145
180461,42, 42,"R",30,"R",27
180461,44, 44,"R",8,"R",7
180461,45, 45,"R",10,"R",9
180461,46, 46,"R",28,"R",24
180461,47, 47,"R",10,"R",9
180461,48, 48,"R",50,"R",45
180461,49, 49,"R",35,"R",29
180461,50, 50,"R",16,"R",13
180461,51, 51,"R",14,"R",12
180461,53, 53,"R",417,"R",391
180461,54, 54,"R",1,"R",1
180461,55, 55,"R",43,"R",41
180461,56, 56,"R",30,"R",24
180461,57, 57,"R",1,"R",1
180461,58,999,"R",3734,"R",3359
180461,90, 90,"R",18,"R",5
180461,99, 99,"R",3752,"R",3364
180489, 1,  1,"R",5,"R",4
180489, 2,  2,"R",18,"R",16
180489, 4,  4,"R",17,"R",15
180489, 5,  5,"R",2,"R",2
180489, 6,  6,"R",68,"R",55
180489, 8,  8,"R",56,"R",47
180489, 9,  9,"R",5,"R",4
180489,10, 10,"R",3,"R",3
180489,11, 11,"R",1,"R",1
180489,12, 12,"R",9,"R",8
180489,13, 13,"R",9,"R",6
180489,15, 15,"R",3,"R",3
180489,16, 16,"R",48,"R",44
180489,17, 17,"R",15,"R",14
180489,18, 18,"R",5,"R",3
180489,19, 19,"R",3,"R",3
180489,20, 20,"R",4,"R",4
180489,21, 21,"R",1,"R",1
180489,23, 23,"R",6,"R",6
180489,24, 24,"R",6,"R",5
180489,25, 25,"R",5,"R",3
180489,26, 26,"R",7,"R",6
180489,27, 27,"R",31,"R",30
180489,29, 29,"R",8,"R",7
180489,30, 30,"R",890,"R",678
180489,31, 31,"R",4,"R",3
180489,32, 32,"R",13,"R",12
180489,33, 33,"R",3,"R",3
180489,34, 34,"R",7,"R",6
180489,35, 35,"R",2,"R",2
180489,36, 36,"R",4,"R",4
180489,37, 37,"R",12,"R",10
180489,38, 38,"R",5,"R",5
180489,39, 39,"R",14,"R",11
180489,40, 40,"R",4,"R",2
180489,41, 41,"R",41,"R",37
180489,42, 42,"R",9,"R",7
180489,44, 44,"R",2,"R",2
180489,45, 45,"R",5,"R",5
180489,46, 46,"R",6,"R",5
180489,47, 47,"R",2,"R",1
180489,48, 48,"R",14,"R",11
180489,49, 49,"R",7,"R",4
180489,50, 50,"R",6,"R",4
180489,51, 51,"R",9,"R",8
180489,53, 53,"R",190,"R",169
180489,54, 54,"R",2,"R",1
180489,55, 55,"R",13,"R",12
180489,56, 56,"R",7,"R",6
180489,57, 57,"R",4,"R",4
180489,58,999,"R",1610,"R",1302
180489,90, 90,"R",11,"R",7
180489,99, 99,"R",1621,"R",1309
180522, 2,  2,"R",1,"Z",0
180522, 6,  6,"R",5,"R",5
180522, 8,  8,"R",1,"R",1
180522,27, 27,"R",1,"Z",0
180522,30, 30,"R",185,"R",143
180522,32, 32,"R",1,"R",1
180522,35, 35,"R",1,"R",1
180522,41, 41,"R",5,"R",4
180522,45, 45,"R",1,"R",0
180522,46, 46,"R",1,"R",1
180522,51, 51,"R",1,"R",1
180522,53, 53,"R",5,"R",3
180522,56, 56,"R",1,"R",1
180522,58,999,"R",209,"R",161
180522,98, 98,"R",4,"A",
180522,99, 99,"R",213,"R",161
180595, 2,  2,"R",3,"R",3
180595, 4,  4,"R",10,"R",10
180595, 6,  6,"R",18,"R",18
180595, 8,  8,"R",1,"R",1
180595,13, 13,"R",1,"R",1
180595,16, 16,"R",16,"R",16
180595,22, 22,"R",1,"R",0
180595,25, 25,"R",2,"R",2
180595,26, 26,"R",2,"R",2
180595,27, 27,"R",5,"R",5
180595,29, 29,"R",1,"R",1
180595,30, 30,"R",129,"R",126
180595,32, 32,"R",4,"R",4
180595,34, 34,"R",1,"R",1
180595,36, 36,"R",2,"R",2
180595,38, 38,"R",1,"R",1
180595,39, 39,"R",2,"R",2
180595,40, 40,"R",1,"R",1
180595,41, 41,"R",7,"R",7
180595,46, 46,"R",1,"R",1
180595,48, 48,"R",4,"R",4
180595,49, 49,"R",3,"R",3
180595,51, 51,"R",1,"R",1
180595,53, 53,"R",24,"R",24
180595,55, 55,"R",1,"R",1
180595,56, 56,"R",11,"R",11
180595,58,999,"R",252,"R",248
180595,90, 90,"R",9,"R",9
180595,99, 99,"R",261,"R",257
180647, 4,  4,"R",2,"R",2
180647,16, 16,"R",2,"R",2
180647,30, 30,"R",68,"R",36
180647,35, 35,"R",1,"Z",0
180647,53, 53,"R",5,"R",3
180647,58,999,"R",78,"R",43
180647,99, 99,"R",78,"R",43
180692, 1,  1,"R",1,"R",1
180692, 2,  2,"R",2,"R",2
180692, 4,  4,"R",3,"R",3
180692, 6,  6,"R",7,"R",6
180692, 8,  8,"R",5,"R",4
180692,15, 15,"R",3,"R",3
180692,16, 16,"R",29,"R",26
180692,19, 19,"R",1,"R",1
180692,27, 27,"R",2,"R",2
180692,29, 29,"R",1,"R",1
180692,30, 30,"R",154,"R",136
180692,32, 32,"R",8,"R",8
180692,34, 34,"R",1,"R",1
180692,41, 41,"R",5,"R",5
180692,46, 46,"R",1,"R",1
180692,47, 47,"R",1,"R",1
180692,49, 49,"R",6,"R",5
180692,50, 50,"R",1,"R",1
180692,53, 53,"R",34,"R",32
180692,56, 56,"R",5,"R",4
180692,58,999,"R",270,"R",243
180692,98, 98,"R",1,"A",
180692,99, 99,"R",271,"R",243
180814, 1,  1,"R",10,"Z",0
180814, 4,  4,"R",19,"Z",0
180814, 5,  5,"R",16,"Z",0
180814, 6,  6,"R",21,"R",1
180814, 8,  8,"R",7,"Z",0
180814, 9,  9,"R",5,"Z",0
180814,10, 10,"R",1,"Z",0
180814,12, 12,"R",41,"Z",0
180814,13, 13,"R",24,"Z",0
180814,15, 15,"R",2,"R",1
180814,16, 16,"R",1,"Z",0
180814,17, 17,"R",10,"Z",0
180814,18, 18,"R",7,"Z",0
180814,19, 19,"R",11,"R",1
180814,20, 20,"R",6,"Z",0
180814,21, 21,"R",3,"Z",0
180814,22, 22,"R",5,"Z",0
180814,23, 23,"R",2,"Z",0
180814,24, 24,"R",4,"Z",0
180814,25, 25,"R",2,"Z",0
180814,26, 26,"R",9,"Z",0
180814,27, 27,"R",5,"Z",0
180814,28, 28,"R",5,"Z",0
180814,29, 29,"R",11,"Z",0
180814,30, 30,"R",1,"Z",0
180814,31, 31,"R",50,"R",16
180814,32, 32,"R",7,"Z",0
180814,33, 33,"R",2,"Z",0
180814,34, 34,"R",3,"Z",0
180814,35, 35,"R",3,"Z",0
180814,36, 36,"R",10,"R",1
180814,37, 37,"R",11,"R",1
180814,38, 38,"R",1,"Z",0
180814,39, 39,"R",8,"Z",0
180814,40, 40,"R",10,"Z",0
180814,41, 41,"R",4,"Z",0
180814,42, 42,"R",20,"Z",0
180814,45, 45,"R",7,"Z",0
180814,47, 47,"R",11,"Z",0
180814,48, 48,"R",43,"Z",0
180814,49, 49,"R",2,"Z",0
180814,51, 51,"R",12,"Z",0
180814,53, 53,"R",4,"Z",0
180814,54, 54,"R",3,"Z",0
180814,55, 55,"R",3,"Z",0
180814,58,999,"R",442,"R",21
180814,66, 66,"R",1,"Z",0
180814,89,999,"R",1,"Z",0
180814,98, 98,"R",5,"A",
180814,99, 99,"R",448,"R",21
180832, 8,  8,"R",1,"R",1
180832,19, 19,"R",5,"R",4
180832,21, 21,"R",1,"R",0
180832,31, 31,"R",29,"R",27
180832,58,999,"R",36,"R",32
180832,98, 98,"R",1,"A",
180832,99, 99,"R",37,"R",32
180878,19, 19,"R",1,"R",1
180878,31, 31,"R",71,"R",60
180878,58,999,"R",72,"R",61
180878,99, 99,"R",72,"R",61
180902, 5,  5,"R",1,"R",1
180902, 8,  8,"R",1,"R",1
180902,16, 16,"R",1,"R",0
180902,17, 17,"R",1,"R",1
180902,18, 18,"R",2,"R",1
180902,19, 19,"R",1,"R",1
180902,29, 29,"R",1,"R",0
180902,31, 31,"R",696,"R",562
180902,36, 36,"R",1,"R",0
180902,39, 39,"R",1,"R",0
180902,46, 46,"R",1,"R",1
180902,48, 48,"R",2,"R",1
180902,56, 56,"R",1,"R",1
180902,58,999,"R",710,"R",570
180902,98, 98,"R",17,"A",
180902,99, 99,"R",727,"R",570
180948, 1,  1,"R",1,"R",1
180948, 2,  2,"R",10,"R",7
180948, 4,  4,"R",7,"R",7
180948, 6,  6,"R",6,"R",5
180948, 8,  8,"R",47,"R",45
180948,12, 12,"R",2,"R",2
180948,15, 15,"R",1,"R",1
180948,17, 17,"R",1,"Z",0
180948,19, 19,"R",2,"R",2
180948,20, 20,"R",4,"R",3
180948,24, 24,"R",1,"R",1
180948,27, 27,"R",1,"R",1
180948,29, 29,"R",1,"R",1
180948,30, 30,"R",3,"R",3
180948,31, 31,"R",147,"R",132
180948,35, 35,"R",1,"R",1
180948,37, 37,"R",1,"Z",0
180948,38, 38,"R",1,"R",1
180948,41, 41,"R",2,"R",1
180948,45, 45,"R",1,"R",1
180948,46, 46,"R",33,"R",27
180948,48, 48,"R",2,"R",2
180948,49, 49,"R",2,"R",2
180948,51, 51,"R",1,"R",1
180948,56, 56,"R",38,"R",34
180948,57, 57,"R",1,"Z",0
180948,58,999,"R",317,"R",281
180948,90, 90,"R",2,"R",2
180948,99, 99,"R",319,"R",283
180957,31, 31,"R",15,"R",1
180957,58,999,"R",15,"R",1
180957,99, 99,"R",15,"R",1
180984, 1,  1,"R",1,"R",1
180984, 4,  4,"R",2,"R",2
180984, 5,  5,"R",2,"R",2
180984, 6,  6,"R",11,"R",10
180984, 8,  8,"R",17,"R",16
180984,12, 12,"R",2,"R",2
180984,16, 16,"R",5,"R",4
180984,17, 17,"R",6,"R",6
180984,18, 18,"R",2,"R",2
180984,19, 19,"R",13,"R",13
180984,20, 20,"R",14,"R",13
180984,26, 26,"R",5,"R",5
180984,27, 27,"R",9,"R",9
180984,29, 29,"R",13,"R",13
180984,30, 30,"R",2,"R",2
180984,31, 31,"R",191,"R",191
180984,35, 35,"R",1,"R",1
180984,40, 40,"R",4,"R",4
180984,42, 42,"R",1,"R",1
180984,46, 46,"R",2,"R",2
180984,48, 48,"R",20,"R",19
180984,51, 51,"R",1,"R",1
180984,55, 55,"R",5,"R",5
180984,56, 56,"R",2,"R",2
180984,58,999,"R",331,"R",326
180984,90, 90,"R",4,"R",3
180984,99, 99,"R",335,"R",329
181002, 1,  1,"R",1,"R",1
181002, 2,  2,"R",1,"R",1
181002, 4,  4,"R",41,"R",41
181002, 6,  6,"R",70,"R",70
181002, 8,  8,"R",79,"R",79
181002, 9,  9,"R",3,"R",3
181002,10, 10,"R",1,"R",1
181002,12, 12,"R",1,"R",1
181002,13, 13,"R",1,"R",1
181002,15, 15,"R",42,"R",42
181002,16, 16,"R",1,"R",1
181002,17, 17,"R",54,"R",52
181002,18, 18,"R",1,"R",1
181002,19, 19,"R",69,"R",68
181002,20, 20,"R",67,"R",63
181002,22, 22,"R",1,"R",1
181002,24, 24,"R",2,"R",2
181002,25, 25,"R",3,"R",3
181002,26, 26,"R",4,"R",4
181002,27, 27,"R",127,"R",126
181002,29, 29,"R",50,"R",50
181002,31, 31,"R",227,"R",223
181002,32, 32,"R",2,"R",2
181002,33, 33,"R",1,"R",1
181002,34, 34,"R",4,"R",4
181002,35, 35,"R",3,"R",3
181002,36, 36,"R",4,"R",4
181002,37, 37,"R",1,"R",1
181002,38, 38,"R",9,"R",9
181002,39, 39,"R",3,"R",3
181002,40, 40,"R",4,"R",4
181002,41, 41,"R",7,"R",7
181002,44, 44,"R",1,"R",1
181002,46, 46,"R",28,"R",28
181002,48, 48,"R",26,"R",25
181002,49, 49,"R",4,"R",4
181002,51, 51,"R",5,"R",5
181002,53, 53,"R",12,"R",11
181002,55, 55,"R",37,"R",36
181002,56, 56,"R",7,"R",7
181002,58,999,"R",1004,"R",989
181002,90, 90,"R",18,"R",16
181002,98, 98,"R",6,"A",
181002,99, 99,"R",1028,"R",1005
181020, 1,  1,"R",1,"R",1
181020, 4,  4,"R",3,"R",3
181020, 6,  6,"R",12,"R",12
181020, 8,  8,"R",21,"R",21
181020,16, 16,"R",2,"R",2
181020,17, 17,"R",1,"R",1
181020,19, 19,"R",4,"R",4
181020,20, 20,"R",9,"R",9
181020,24, 24,"R",1,"R",1
181020,29, 29,"R",3,"R",3
181020,31, 31,"R",153,"R",153
181020,32, 32,"R",1,"R",1
181020,35, 35,"R",1,"R",1
181020,40, 40,"R",1,"R",1
181020,46, 46,"R",3,"R",3
181020,48, 48,"R",15,"R",15
181020,53, 53,"R",1,"R",1
181020,55, 55,"R",1,"R",1
181020,56, 56,"R",2,"R",2
181020,58,999,"R",235,"R",235
181020,90, 90,"R",4,"R",4
181020,98, 98,"R",1,"A",
181020,99, 99,"R",240,"R",239
181127, 4,  4,"R",18,"R",18
181127, 8,  8,"R",57,"R",57
181127,12, 12,"R",1,"R",1
181127,19, 19,"R",4,"R",4
181127,20, 20,"R",8,"R",8
181127,21, 21,"R",1,"R",1
181127,24, 24,"R",1,"R",1
181127,27, 27,"R",1,"R",1
181127,29, 29,"R",2,"R",2
181127,31, 31,"R",137,"R",137
181127,32, 32,"R",2,"R",2
181127,46, 46,"R",1,"R",1
181127,47, 47,"R",1,"R",1
181127,48, 48,"R",10,"R",10
181127,55, 55,"R",1,"R",1
181127,56, 56,"R",2,"R",2
181127,58,999,"R",247,"R",247
181127,90, 90,"R",17,"R",17
181127,99, 99,"R",264,"R",264
181190,31, 31,"R",22,"R",15
181190,58,999,"R",22,"R",15
181190,99, 99,"R",22,"R",15
181215, 2,  2,"R",1,"R",1
181215, 4,  4,"R",1,"R",1
181215, 6,  6,"R",2,"R",2
181215, 8,  8,"R",35,"R",35
181215,12, 12,"R",4,"R",4
181215,17, 17,"R",1,"R",1
181215,19, 19,"R",8,"R",8
181215,20, 20,"R",18,"R",17
181215,27, 27,"R",3,"R",3
181215,29, 29,"R",3,"R",3
181215,31, 31,"R",733,"R",699
181215,32, 32,"R",1,"R",1
181215,35, 35,"R",1,"R",1
181215,38, 38,"R",1,"R",1
181215,40, 40,"R",1,"R",1
181215,46, 46,"R",3,"R",3
181215,47, 47,"R",1,"Z",0
181215,48, 48,"R",6,"R",5
181215,49, 49,"R",1,"R",1
181215,51, 51,"R",1,"R",1
181215,53, 53,"R",1,"R",1
181215,56, 56,"R",5,"R",5
181215,58,999,"R",831,"R",794
181215,90, 90,"R",32,"R",10
181215,99, 99,"R",863,"R",804
181297,17, 17,"R",1,"R",1
181297,19, 19,"R",8,"R",1
181297,31, 31,"R",34,"R",9
181297,53, 53,"R",1,"R",0
181297,58,999,"R",44,"R",11
181297,99, 99,"R",44,"R",11
181303, 8,  8,"R",1,"R",1
181303,19, 19,"R",29,"R",17
181303,20, 20,"R",3,"R",3
181303,27, 27,"R",1,"R",1
181303,31, 31,"R",1069,"R",748
181303,48, 48,"R",1,"R",0
181303,57, 57,"R",13,"R",4
181303,58,999,"R",1117,"R",774
181303,99, 99,"R",1117,"R",774
181312, 8,  8,"R",21,"R",14
181312,12, 12,"R",1,"R",1
181312,15, 15,"R",2,"R",1
181312,20, 20,"R",2,"R",2
181312,27, 27,"R",1,"R",0
181312,31, 31,"R",281,"R",217
181312,40, 40,"R",1,"R",1
181312,46, 46,"R",1,"R",1
181312,48, 48,"R",2,"R",2
181312,53, 53,"R",1,"R",1
181312,56, 56,"R",3,"R",3
181312,58,999,"R",316,"R",243
181312,72, 72,"R",2,"R",2
181312,89,999,"R",2,"R",2
181312,90, 90,"R",32,"R",5
181312,99, 99,"R",350,"R",250
181330, 2,  2,"R",1,"R",1
181330, 4,  4,"R",5,"R",4
181330, 6,  6,"R",11,"R",11
181330, 8,  8,"R",14,"R",14
181330,12, 12,"R",4,"R",4
181330,13, 13,"R",1,"R",1
181330,15, 15,"R",4,"R",4
181330,16, 16,"R",2,"R",2
181330,17, 17,"R",3,"R",3
181330,19, 19,"R",11,"R",10
181330,20, 20,"R",4,"R",4
181330,22, 22,"R",1,"R",1
181330,26, 26,"R",1,"R",1
181330,27, 27,"R",5,"R",5
181330,28, 28,"R",1,"R",1
181330,29, 29,"R",6,"R",5
181330,30, 30,"R",2,"R",2
181330,31, 31,"R",147,"R",142
181330,32, 32,"R",11,"R",11
181330,35, 35,"R",1,"R",1
181330,38, 38,"R",2,"R",2
181330,39, 39,"R",2,"R",1
181330,40, 40,"R",5,"R",5
181330,41, 41,"R",2,"R",2
181330,46, 46,"R",1,"R",1
181330,47, 47,"R",3,"R",3
181330,48, 48,"R",40,"R",39
181330,49, 49,"R",1,"R",1
181330,51, 51,"R",1,"R",1
181330,53, 53,"R",2,"R",2
181330,55, 55,"R",3,"R",3
181330,56, 56,"R",2,"R",2
181330,58,999,"R",299,"R",289
181330,90, 90,"R",25,"R",0
181330,99, 99,"R",324,"R",289
181394, 2,  2,"R",1,"Z",0
181394, 4,  4,"R",2,"R",2
181394, 5,  5,"R",3,"Z",0
181394, 6,  6,"R",9,"R",4
181394, 8,  8,"R",7,"R",3
